Source,Target,Type,Weight
3371,3161,Directed,0.291465
3371,3219,Directed,0.247463
3371,3313,Directed,0.249433
3371,3314,Directed,0.250331
3371,3328,Directed,0.30385
3371,3352,Directed,0.223879
3371,3363,Directed,0.255992
3371,3369,Directed,0.220275
3371,4531,Directed,0.234874
3371,6112,Directed,0.200398
3372,3112,Directed,0.206736
3372,3114,Directed,0.240428
3372,3121,Directed,0.206736
3372,3122,Directed,0.381161
3372,3132,Directed,0.213933
3372,3162,Directed,0.29008
3372,3222,Directed,0.543888
3372,3273,Directed,0.210233
3372,3321,Directed,0.430477
3372,3322,Directed,0.342136
3372,3324,Directed,0.453163
3372,3325,Directed,0.693696
3372,3326,Directed,0.562929
3372,3328,Directed,0.249043
3372,3329,Directed,0.508468
3372,3332,Directed,0.298974
3372,3336,Directed,0.31323
3372,4245,Directed,0.238493
3372,5611,Directed,0.268456
3372,5612,Directed,0.360957
3391,2121,Directed,0.241598
3391,2122,Directed,0.271807
3391,3112,Directed,0.302296
3391,3114,Directed,0.294471
3391,3122,Directed,0.223115
3391,3131,Directed,0.237838
3391,3132,Directed,0.293248
3391,3141,Directed,0.209264
3391,3151,Directed,0.237838
3391,3161,Directed,0.244943
3391,3162,Directed,0.336154
3391,3241,Directed,0.260903
3391,3254,Directed,0.338508
3391,3255,Directed,0.215936
3391,3256,Directed,0.223115
3391,3273,Directed,0.304369
3391,3313,Directed,0.215146
3391,3315,Directed,0.364444
3391,3328,Directed,0.295118
3391,3332,Directed,0.362777
3391,3333,Directed,0.329638
3391,3334,Directed,0.395661
3391,3339,Directed,0.487743
3391,3345,Directed,0.23608
3391,3352,Directed,0.302296
3391,3364,Directed,0.281107
3391,3365,Directed,0.284071
3391,4245,Directed,0.240148
3391,4247,Directed,0.278162
3391,5241,Directed,0.223115
3391,6112,Directed,0.38527
3399,3131,Directed,0.376162
3399,3133,Directed,0.205435
3399,3162,Directed,0.360535
3399,3221,Directed,0.393624
3399,3262,Directed,0.279681
3399,3352,Directed,0.247496
4231,4533,Directed,0.377986
4231,5612,Directed,0.257071
4232,3114,Directed,0.412407
4232,3117,Directed,0.460048
4232,3119,Directed,0.329571
4232,3121,Directed,0.383893
4232,3141,Directed,0.256742
4232,3162,Directed,0.309846
4232,3221,Directed,0.349774
4232,3256,Directed,0.379737
4232,3273,Directed,0.256872
4232,3274,Directed,0.385415
4232,3313,Directed,0.234595
4232,3315,Directed,0.286983
4232,3321,Directed,0.20227
4232,3335,Directed,0.234076
4232,3336,Directed,0.286983
4232,3341,Directed,0.275988
4232,3342,Directed,0.425574
4232,3344,Directed,0.290885
4232,3361,Directed,0.286983
4232,3362,Directed,0.286983
4232,3364,Directed,0.379737
4232,4237,Directed,0.348898
4232,4238,Directed,0.471508
4232,4243,Directed,0.329571
4232,4245,Directed,0.266228
4232,4247,Directed,0.485937
4232,4248,Directed,0.230665
4232,4249,Directed,0.351709
4232,4421,Directed,0.372898
4232,4422,Directed,0.453633
4232,4512,Directed,0.282237
4232,4541,Directed,0.233979
4232,5611,Directed,0.510071
4232,5612,Directed,0.535625
4232,5616,Directed,0.269522
4233,3131,Directed,0.33165
4233,3132,Directed,0.237401
4233,3161,Directed,0.224812
4233,3162,Directed,0.367176
4233,3273,Directed,0.211217
4233,3341,Directed,0.202984
4233,3352,Directed,0.202984
4233,3361,Directed,0.29316
4233,3364,Directed,0.260976
4233,4249,Directed,0.34689
4233,5232,Directed,0.246449
4233,5611,Directed,0.282165
4233,5612,Directed,0.240772
4233,6112,Directed,0.23386
4234,2121,Directed,0.305594
4234,3112,Directed,0.230072
4234,3323,Directed,0.22663
4234,3336,Directed,0.245915
4234,4236,Directed,0.41205
4234,4237,Directed,0.227113
4234,4238,Directed,0.51906
4234,4239,Directed,0.335416
4234,4243,Directed,0.209506
4234,4249,Directed,0.396255
4234,4421,Directed,0.229119
4234,4422,Directed,0.250594
4234,4511,Directed,0.299142
4234,4512,Directed,0.277566
4234,4531,Directed,0.252349
4234,4532,Directed,0.326982
4234,4541,Directed,0.503754
4234,4872,Directed,0.248973
4234,4883,Directed,0.223309
4234,5211,Directed,0.259082
4234,5414,Directed,0.240675
4234,5612,Directed,0.266907
4234,5616,Directed,0.314069
4234,5619,Directed,0.278265
4234,7114,Directed,0.253763
4235,2121,Directed,0.496079
4235,3114,Directed,0.227718
4235,3121,Directed,0.220985
4235,3131,Directed,0.27047
4235,3132,Directed,0.268975
4235,3141,Directed,0.219196
4235,3221,Directed,0.301504
4235,3241,Directed,0.304531
4235,3256,Directed,0.331468
4235,3259,Directed,0.295817
4235,3315,Directed,0.238714
4235,3328,Directed,0.248568
4235,3331,Directed,0.290911
4235,3333,Directed,0.275665
4235,3341,Directed,0.217958
4235,3352,Directed,0.255747
4235,3353,Directed,0.235386
4235,3361,Directed,0.363652
4235,3362,Directed,0.250948
4235,3365,Directed,0.346667
4235,3369,Directed,0.269872
4235,4531,Directed,0.539744
4235,6112,Directed,0.232266
4236,2121,Directed,0.246486
4236,3112,Directed,0.210274
4236,3114,Directed,0.240237
4236,3115,Directed,0.289456
4236,3117,Directed,0.228003
4236,3151,Directed,0.401089
4236,3161,Directed,0.201226
4236,3274,Directed,0.432123
4236,3323,Directed,0.231464
4236,3335,Directed,0.26982
4236,3336,Directed,0.23695
4236,3342,Directed,0.203887
4236,3352,Directed,0.210274
4236,3353,Directed,0.223337
4236,4237,Directed,0.622003
4236,4238,Directed,0.315617
4236,4249,Directed,0.462086
4236,4511,Directed,0.271608
4236,4531,Directed,0.272422
4236,4532,Directed,0.272422
4236,4541,Directed,0.262452
4236,4543,Directed,0.225649
4236,5414,Directed,0.212976
4236,5611,Directed,0.210274
4236,5612,Directed,0.344973
4236,5616,Directed,0.342111
4236,5619,Directed,0.278221
4236,8121,Directed,0.228003
4237,3114,Directed,0.219374
4237,3117,Directed,0.272957
4237,3122,Directed,0.449048
4237,3274,Directed,0.336626
4237,3315,Directed,0.264524
4237,3323,Directed,0.212476
4237,3361,Directed,0.238195
4237,4236,Directed,0.545958
4237,4249,Directed,0.382101
4237,4421,Directed,0.244928
4237,4532,Directed,0.224406
4237,5211,Directed,0.244928
4237,5612,Directed,0.310745
4237,5616,Directed,0.28768
4237,5619,Directed,0.242117
4238,3115,Directed,0.279973
4238,4234,Directed,0.312941
4238,5611,Directed,0.26647
4238,5612,Directed,0.230755
4239,3115,Directed,0.237733
4239,3162,Directed,0.227173
4239,3256,Directed,0.262302
4239,3274,Directed,0.247775
4239,3328,Directed,0.257829
4239,4232,Directed,0.246202
4239,4235,Directed,0.20835
4239,4236,Directed,0.239072
4239,4249,Directed,0.234273
4239,4421,Directed,0.230639
4239,4531,Directed,0.266458
4239,4541,Directed,0.259753
4239,5611,Directed,0.251306
4239,5612,Directed,0.380401
4241,3112,Directed,0.325798
4241,3114,Directed,0.45747
4241,3115,Directed,0.26365
4241,3117,Directed,0.235621
4241,3122,Directed,0.36056
4241,3151,Directed,0.278373
4241,3162,Directed,0.435811
4241,3273,Directed,0.222257
4241,3323,Directed,0.342831
4241,3324,Directed,0.228443
4241,3341,Directed,0.26365
4241,3344,Directed,0.201381
4241,3352,Directed,0.26365
4241,3361,Directed,0.412948
4241,3364,Directed,0.339371
4241,4236,Directed,0.281379
4241,4238,Directed,0.368993
4241,4247,Directed,0.297508
4241,4248,Directed,0.394418
4241,4249,Directed,0.293613
4241,4421,Directed,0.235621
4241,4512,Directed,0.202952
4241,4531,Directed,0.450737
4241,4532,Directed,0.493771
4241,4541,Directed,0.472366
4241,4883,Directed,0.218453
4241,5616,Directed,0.298577
4241,5619,Directed,0.240266
4241,7114,Directed,0.202952
4242,2121,Directed,0.434777
4242,3131,Directed,0.334107
4242,3151,Directed,0.26716
4242,3341,Directed,0.349347
4242,3344,Directed,0.233203
4242,3346,Directed,0.207767
4242,3353,Directed,0.281294
4242,3364,Directed,0.2824
4242,5612,Directed,0.211044
4242,8111,Directed,0.200408
4243,3112,Directed,0.203541
4243,3117,Directed,0.432123
4243,3119,Directed,0.257608
4243,3131,Directed,0.253026
4243,3132,Directed,0.205774
4243,3133,Directed,0.62267
4243,3162,Directed,0.390261
4243,3221,Directed,0.30525
4243,3251,Directed,0.251667
4243,3253,Directed,0.215238
4243,3255,Directed,0.257453
4243,3274,Directed,0.260579
4243,3315,Directed,0.242459
4243,3323,Directed,0.259492
4243,3331,Directed,0.30823
4243,3335,Directed,0.235962
4243,3341,Directed,0.238303
4243,3344,Directed,0.314337
4243,3359,Directed,0.274847
4243,3361,Directed,0.300451
4243,4241,Directed,0.282277
4243,4245,Directed,0.414394
4243,4248,Directed,0.244133
4243,4249,Directed,0.365176
4243,5612,Directed,0.248063
4245,3121,Directed,0.235299
4245,3241,Directed,0.232365
4245,3251,Directed,0.366971
4245,3253,Directed,0.330542
4245,3254,Directed,0.209363
4245,3259,Directed,0.22052
4245,3273,Directed,0.210516
4245,3328,Directed,0.246492
4245,3331,Directed,0.265972
4245,4232,Directed,0.2507
4245,4235,Directed,0.286435
4245,4248,Directed,0.224738
4245,4885,Directed,0.231498
4245,4921,Directed,0.242861
4245,4931,Directed,0.253263
4245,5241,Directed,0.264666
4245,6112,Directed,0.251909
4245,6115,Directed,0.216743
4245,8132,Directed,0.218909
4246,3114,Directed,0.208312
4246,3122,Directed,0.208312
4246,3131,Directed,0.302217
4246,3151,Directed,0.347974
4246,3274,Directed,0.230589
4246,3315,Directed,0.298489
4246,3331,Directed,0.253022
4246,3341,Directed,0.26267
4246,3342,Directed,0.205131
4246,3362,Directed,0.213059
4246,3364,Directed,0.266304
4246,4245,Directed,0.25753
4246,5331,Directed,0.208312
4247,3241,Directed,0.220572
4247,3251,Directed,0.257218
4247,3253,Directed,0.313543
4247,3256,Directed,0.21484
4247,3273,Directed,0.208139
4247,3328,Directed,0.228851
4247,4232,Directed,0.252216
4247,4235,Directed,0.223679
4247,4543,Directed,0.216012
4247,4921,Directed,0.249257
4247,4931,Directed,0.2307
4247,5611,Directed,0.248264
4247,6112,Directed,0.222093
4248,2211,Directed,0.20031
4248,3115,Directed,0.29332
4248,3117,Directed,0.231867
4248,3131,Directed,0.228862
4248,3132,Directed,0.281724
4248,3241,Directed,0.271877
4248,3251,Directed,0.231867
4248,3253,Directed,0.388563
4248,3254,Directed,0.220387
4248,3259,Directed,0.231544
4248,3273,Directed,0.303362
4248,3274,Directed,0.236415
4248,3315,Directed,0.251463
4248,3333,Directed,0.281309
4248,3352,Directed,0.214139
4248,3361,Directed,0.225134
4248,3369,Directed,0.222434
4248,3391,Directed,0.261709
4248,3399,Directed,0.213364
4248,4245,Directed,0.204379
4248,4854,Directed,0.236415
4248,4855,Directed,0.218783
4248,4921,Directed,0.330029
4248,4931,Directed,0.225465
4248,5241,Directed,0.259896
4248,6112,Directed,0.382543
4249,3251,Directed,0.226829
4249,3253,Directed,0.28217
4249,3315,Directed,0.244165
4249,4247,Directed,0.260687
4249,5611,Directed,0.258492
4249,5612,Directed,0.369961
4249,6221,Directed,0.211224
4251,3151,Directed,0.210857
4251,3162,Directed,0.243356
4251,3315,Directed,0.230253
4251,3341,Directed,0.222463
4251,4238,Directed,0.266715
4251,4239,Directed,0.223963
4251,4242,Directed,0.435711
4251,4247,Directed,0.281145
4421,3122,Directed,0.370913
4421,3253,Directed,0.219091
4421,3254,Directed,0.213306
4421,3256,Directed,0.215025
4421,3273,Directed,0.243892
4421,4232,Directed,0.279466
4421,4235,Directed,0.206831
4421,4241,Directed,0.242001
4421,4422,Directed,0.411031
4421,6112,Directed,0.258491
4422,2121,Directed,0.260551
4422,3162,Directed,0.33283
4422,3274,Directed,0.228131
4422,4232,Directed,0.216013
4422,4247,Directed,0.200205
4422,4249,Directed,0.289064
4422,4421,Directed,0.543097
4422,4511,Directed,0.280343
4422,4532,Directed,0.203671
4422,4872,Directed,0.242835
4422,5232,Directed,0.246615
4422,5411,Directed,0.215445
4422,5612,Directed,0.279856
4452,3115,Directed,0.236678
4452,3151,Directed,0.202183
4511,3162,Directed,0.250902
4511,4421,Directed,0.230617
4511,4422,Directed,0.295558
4511,4512,Directed,0.352641
4511,4532,Directed,0.375642
4511,4872,Directed,0.312059
4511,5411,Directed,0.235108
4511,5611,Directed,0.23157
4511,5612,Directed,0.330553
4511,6112,Directed,0.200402
4511,8111,Directed,0.209643
4512,4422,Directed,0.236828
4512,4511,Directed,0.415622
4512,4532,Directed,0.37066
4512,4872,Directed,0.332689
4512,5411,Directed,0.209676
4512,5414,Directed,0.222362
4512,8111,Directed,0.236828
4531,3251,Directed,0.227684
4531,3254,Directed,0.229134
4531,4232,Directed,0.216113
4531,4921,Directed,0.260508
4531,6112,Directed,0.207899
4532,3162,Directed,0.205195
4532,4241,Directed,0.205551
4532,4421,Directed,0.206099
4532,4511,Directed,0.297494
4532,4531,Directed,0.203521
4532,4872,Directed,0.264386
4532,5612,Directed,0.306035
4532,6112,Directed,0.227037
4533,4231,Directed,0.276
4541,2121,Directed,0.319303
4541,3162,Directed,0.237768
4541,3274,Directed,0.249667
4541,3341,Directed,0.249667
4541,4234,Directed,0.346577
4541,4236,Directed,0.249667
4541,4238,Directed,0.297971
4541,4239,Directed,0.223338
4541,4251,Directed,0.215211
4541,4421,Directed,0.221638
4541,4511,Directed,0.200644
4541,4532,Directed,0.339843
4541,4872,Directed,0.237981
4543,3122,Directed,0.267802
4543,3253,Directed,0.267802
4543,4247,Directed,0.307056
4543,4921,Directed,0.212997
4811,2211,Directed,0.20623
4811,3112,Directed,0.336564
4811,3114,Directed,0.503952
4811,3115,Directed,0.478536
4811,3117,Directed,0.438273
4811,3119,Directed,0.287381
4811,3121,Directed,0.336564
4811,3151,Directed,0.657116
4811,3161,Directed,0.329037
4811,3251,Directed,0.274416
4811,3256,Directed,0.350137
4811,3271,Directed,0.267237
4811,3274,Directed,0.363639
4811,3315,Directed,0.461503
4811,3321,Directed,0.221887
4811,3322,Directed,0.313334
4811,3323,Directed,0.228659
4811,3324,Directed,0.229449
4811,3325,Directed,0.277321
4811,3331,Directed,0.200436
4811,3336,Directed,0.361388
4811,3341,Directed,0.341363
4811,3342,Directed,0.368144
4811,3346,Directed,0.247474
4811,3352,Directed,0.575446
4811,3353,Directed,0.361265
4811,3359,Directed,0.271088
4811,3361,Directed,0.285411
4811,3362,Directed,0.218465
4811,3364,Directed,0.253227
4811,3365,Directed,0.256191
4811,3372,Directed,0.204378
4811,4239,Directed,0.220058
4811,4247,Directed,0.308274
4811,4248,Directed,0.308274
4811,4249,Directed,0.526228
4811,4413,Directed,0.301288
4811,4512,Directed,0.389809
4811,4541,Directed,0.204378
4811,5121,Directed,0.306601
4811,5232,Directed,0.296692
4811,5331,Directed,0.332408
4811,5611,Directed,0.332408
4811,5612,Directed,0.534053
4811,8111,Directed,0.260176
4831,2122,Directed,0.218429
4831,2131,Directed,0.203951
4831,2389,Directed,0.244988
4831,3112,Directed,0.21113
4831,3114,Directed,0.203305
4831,3119,Directed,0.224095
4831,3122,Directed,0.432979
4831,3131,Directed,0.350792
4831,3151,Directed,0.447702
4831,3162,Directed,0.341898
4831,3321,Directed,0.291227
4831,3325,Directed,0.242064
4831,3326,Directed,0.205378
4831,3336,Directed,0.20916
4831,3341,Directed,0.21113
4831,3353,Directed,0.207802
4831,3359,Directed,0.207802
4831,3364,Directed,0.286851
4831,3366,Directed,0.203951
4831,4239,Directed,0.20253
4831,4245,Directed,0.239159
4831,4247,Directed,0.546018
4831,4249,Directed,0.366032
4831,4531,Directed,0.398217
4831,4543,Directed,0.2072
4831,4811,Directed,0.243315
4831,4832,Directed,0.958405
4831,4872,Directed,0.243223
4831,4883,Directed,0.438
4831,5232,Directed,0.409498
4831,5331,Directed,0.241093
4832,2122,Directed,0.26775
4832,2382,Directed,0.208227
4832,2389,Directed,0.324272
4832,3112,Directed,0.255652
4832,3131,Directed,0.333166
4832,3151,Directed,0.208227
4832,3162,Directed,0.227362
4832,3212,Directed,0.200803
4832,3221,Directed,0.239262
4832,3253,Directed,0.208227
4832,3256,Directed,0.269225
4832,3315,Directed,0.255652
4832,3325,Directed,0.250767
4832,3326,Directed,0.266933
4832,3336,Directed,0.229323
4832,3342,Directed,0.357813
4832,3361,Directed,0.447537
4832,3366,Directed,0.204054
4832,4236,Directed,0.290414
4832,4237,Directed,0.304202
4832,4245,Directed,0.221533
4832,4247,Directed,0.403454
4832,4249,Directed,0.348406
4832,4531,Directed,0.556682
4832,4811,Directed,0.283681
4832,4831,Directed,0.982651
4832,4854,Directed,0.21578
4832,4855,Directed,0.325392
4832,4872,Directed,0.259901
4832,4883,Directed,0.442275
4832,5232,Directed,0.31269
4832,5241,Directed,0.239262
4842,4841,Directed,0.233596
4853,2211,Directed,0.251722
4853,3114,Directed,0.224932
4853,3121,Directed,0.205964
4853,3122,Directed,0.365665
4853,3162,Directed,0.388528
4853,3274,Directed,0.263003
4853,3315,Directed,0.205964
4853,3365,Directed,0.209912
4853,4249,Directed,0.395628
4853,4531,Directed,0.205964
4853,5242,Directed,0.210763
4853,5619,Directed,0.211763
4854,2121,Directed,0.317149
4854,3114,Directed,0.20369
4854,3115,Directed,0.280937
4854,3122,Directed,0.298666
4854,3131,Directed,0.313389
4854,3162,Directed,0.411705
4854,3253,Directed,0.298666
4854,3254,Directed,0.259157
4854,3341,Directed,0.252908
4854,3352,Directed,0.444794
4854,3361,Directed,0.226115
4854,3364,Directed,0.231719
4854,4245,Directed,0.201756
4854,4248,Directed,0.383677
4854,4249,Directed,0.328629
4854,5611,Directed,0.3109
4855,2122,Directed,0.32121
4855,2211,Directed,0.324906
4855,3114,Directed,0.309112
4855,3115,Directed,0.279149
4855,3119,Directed,0.265785
4855,3121,Directed,0.206598
4855,3151,Directed,0.418811
4855,3161,Directed,0.33377
4855,3241,Directed,0.285181
4855,3253,Directed,0.400327
4855,3254,Directed,0.394542
4855,3256,Directed,0.309112
4855,3259,Directed,0.211124
4855,3273,Directed,0.390366
4855,3313,Directed,0.237756
4855,3315,Directed,0.216358
4855,3333,Directed,0.31379
4855,3336,Directed,0.235787
4855,3341,Directed,0.24136
4855,3352,Directed,0.500998
4855,3353,Directed,0.20327
4855,3364,Directed,0.434051
4855,3369,Directed,0.2845
4855,3391,Directed,0.233189
4855,4248,Directed,0.255015
4855,4249,Directed,0.229931
4855,4922,Directed,0.226297
4855,5241,Directed,0.324906
4855,5612,Directed,0.334666
4855,6112,Directed,0.398335
4861,3112,Directed,0.202448
4861,3114,Directed,0.288363
4861,3115,Directed,0.219481
4861,3122,Directed,0.23721
4861,3131,Directed,0.331115
4861,3151,Directed,0.251933
4861,3162,Directed,0.292258
4861,3274,Directed,0.37343
4861,3315,Directed,0.202448
4861,3364,Directed,0.295202
4861,4247,Directed,0.225311
4861,4249,Directed,0.267173
4861,4511,Directed,0.212099
4861,4531,Directed,0.378539
4861,4869,Directed,0.888586
4861,5232,Directed,0.338668
4861,5612,Directed,0.371909
4861,6223,Directed,0.263862
4869,2121,Directed,0.272695
4869,3114,Directed,0.208454
4869,3115,Directed,0.236483
4869,3162,Directed,0.321494
4869,3251,Directed,0.262812
4869,3273,Directed,0.206371
4869,3274,Directed,0.293521
4869,4249,Directed,0.488295
4869,4531,Directed,0.42357
4869,4861,Directed,0.883483
4869,5232,Directed,0.258759
4869,5611,Directed,0.294475
4869,5612,Directed,0.292
4871,3112,Directed,0.232753
4871,3117,Directed,0.250482
4871,3119,Directed,0.219389
4871,3151,Directed,0.247476
4871,3162,Directed,0.317764
4871,3271,Directed,0.243303
4871,3274,Directed,0.25503
4871,3335,Directed,0.202122
4871,3352,Directed,0.408844
4871,3353,Directed,0.212392
4871,4239,Directed,0.245342
4871,4245,Directed,0.20279
4871,4247,Directed,0.20862
4871,4249,Directed,0.329663
4871,4422,Directed,0.253275
4871,4531,Directed,0.41984
4871,4541,Directed,0.259625
4871,4882,Directed,0.836027
4871,4883,Directed,0.799998
4871,4884,Directed,0.547555
4871,4889,Directed,0.799098
4871,5616,Directed,0.247476
4871,5619,Directed,0.236242
4871,7114,Directed,0.242093
4871,7223,Directed,0.564717
4872,3131,Directed,0.217371
4872,4247,Directed,0.236506
4872,4249,Directed,0.232611
4872,4421,Directed,0.261769
4872,4422,Directed,0.255354
4872,4511,Directed,0.219399
4872,4531,Directed,0.389734
4872,4532,Directed,0.315948
4872,4811,Directed,0.202647
4872,4831,Directed,0.748756
4872,4832,Directed,0.725526
4872,4883,Directed,0.410382
4872,5232,Directed,0.401015
4872,5411,Directed,0.222717
4872,5413,Directed,0.269594
4872,5414,Directed,0.247048
4872,5611,Directed,0.260639
4872,5612,Directed,0.337346
4872,7131,Directed,0.298473
4872,7132,Directed,0.29628
4872,8111,Directed,0.339675
4879,2122,Directed,0.294028
4879,2131,Directed,0.243834
4879,3112,Directed,0.203662
4879,3115,Directed,0.291276
4879,3151,Directed,0.277971
4879,3162,Directed,0.259317
4879,3212,Directed,0.294028
4879,3222,Directed,0.242058
4879,3274,Directed,0.234371
4879,3313,Directed,0.207131
4879,3321,Directed,0.277665
4879,3322,Directed,0.210395
4879,3329,Directed,0.205255
4879,3335,Directed,0.227013
4879,3336,Directed,0.280583
4879,3342,Directed,0.229189
4879,3344,Directed,0.293036
4879,3346,Directed,0.258871
4879,3351,Directed,0.23195
4879,3359,Directed,0.248638
4879,4234,Directed,0.218828
4879,4239,Directed,0.333828
4879,4249,Directed,0.293211
4879,4511,Directed,0.283894
4879,4512,Directed,0.378641
4879,4531,Directed,0.274243
4879,4541,Directed,0.295872
4879,4831,Directed,0.258448
4879,5211,Directed,0.280976
4879,5322,Directed,0.502213
4879,5323,Directed,0.525714
4879,5324,Directed,0.533004
4879,5616,Directed,0.202906
4879,6232,Directed,0.210395
4879,6244,Directed,0.584533
4879,7111,Directed,0.409073
4879,7112,Directed,0.677287
4879,7121,Directed,0.214818
4879,7131,Directed,0.637827
4879,7132,Directed,0.638471
4879,7139,Directed,0.584064
4879,8123,Directed,0.371692
4881,3114,Directed,0.209567
4881,3352,Directed,0.222356
4881,3364,Directed,0.252319
4881,4236,Directed,0.281478
4881,4249,Directed,0.349229
4881,4512,Directed,0.212811
4881,5232,Directed,0.295785
4881,6113,Directed,0.232116
4882,3117,Directed,0.238664
4882,3119,Directed,0.205096
4882,3151,Directed,0.261212
4882,3251,Directed,0.205871
4882,3254,Directed,0.215754
4882,3274,Directed,0.201819
4882,3352,Directed,0.304481
4882,3361,Directed,0.24169
4882,3364,Directed,0.209506
4882,4239,Directed,0.23164
4882,4241,Directed,0.239311
4882,4243,Directed,0.205096
4882,4247,Directed,0.213401
4882,4248,Directed,0.213401
4882,4249,Directed,0.276452
4882,4531,Directed,0.463539
4882,4541,Directed,0.223448
4882,4871,Directed,0.705406
4882,4883,Directed,0.738153
4882,4884,Directed,0.449423
4882,4889,Directed,0.695753
4882,5612,Directed,0.23506
4882,5616,Directed,0.224229
4882,5619,Directed,0.232249
4882,7223,Directed,0.511506
4883,3112,Directed,0.20369
4883,3114,Directed,0.24911
4883,3115,Directed,0.256935
4883,3119,Directed,0.200819
4883,3131,Directed,0.271658
4883,3162,Directed,0.232801
4883,3353,Directed,0.218845
4883,3361,Directed,0.319083
4883,3364,Directed,0.235746
4883,3366,Directed,0.211968
4883,4236,Directed,0.274664
4883,4239,Directed,0.309033
4883,4243,Directed,0.200819
4883,4245,Directed,0.256935
4883,4249,Directed,0.411837
4883,4422,Directed,0.339605
4883,4531,Directed,0.319083
4883,4811,Directed,0.222173
4883,4831,Directed,0.760292
4883,4832,Directed,0.70318
4883,4871,Directed,0.598449
4883,4872,Directed,0.241947
4883,4882,Directed,0.592228
4883,4884,Directed,0.287934
4883,4889,Directed,0.541413
4883,5232,Directed,0.22122
4883,5411,Directed,0.232801
4883,5612,Directed,0.215542
4883,5616,Directed,0.239474
4883,5619,Directed,0.204906
4883,7223,Directed,0.350921
4884,3115,Directed,0.278134
4884,3117,Directed,0.244711
4884,3151,Directed,0.213676
4884,3254,Directed,0.205202
4884,3273,Directed,0.214599
4884,3361,Directed,0.244711
4884,3365,Directed,0.200932
4884,4871,Directed,0.504946
4884,4882,Directed,0.553768
4884,4883,Directed,0.464027
4884,4889,Directed,0.504769
4884,7223,Directed,0.361559
4885,2121,Directed,0.256285
4885,3112,Directed,0.388676
4885,3114,Directed,0.346946
4885,3115,Directed,0.441922
4885,3151,Directed,0.377464
4885,3162,Directed,0.417788
4885,3169,Directed,0.205432
4885,3254,Directed,0.381224
4885,3273,Directed,0.218685
4885,3315,Directed,0.379131
4885,3328,Directed,0.258652
4885,3352,Directed,0.56686
4885,3361,Directed,0.452917
4885,3362,Directed,0.223243
4885,3366,Directed,0.2159
4885,4243,Directed,0.303619
4885,4245,Directed,0.345012
4885,4921,Directed,0.233301
4885,5232,Directed,0.260078
4885,5611,Directed,0.295794
4889,3112,Directed,0.289358
4889,3114,Directed,0.249348
4889,3115,Directed,0.257173
4889,3117,Directed,0.229144
4889,3119,Directed,0.282727
4889,3151,Directed,0.338843
4889,3162,Directed,0.342184
4889,3274,Directed,0.241661
4889,3335,Directed,0.234815
4889,3342,Directed,0.217363
4889,3352,Directed,0.433264
4889,3353,Directed,0.253845
4889,3361,Directed,0.210177
4889,3362,Directed,0.252374
4889,4239,Directed,0.269762
4889,4243,Directed,0.21578
4889,4245,Directed,0.22721
4889,4247,Directed,0.233039
4889,4249,Directed,0.287136
4889,4422,Directed,0.242933
4889,4531,Directed,0.319321
4889,4541,Directed,0.292645
4889,4871,Directed,0.817341
4889,4882,Directed,0.848155
4889,4883,Directed,0.824418
4889,4884,Directed,0.556646
4889,5612,Directed,0.21578
4889,5616,Directed,0.282116
4889,5619,Directed,0.302054
4889,7114,Directed,0.227884
4889,7223,Directed,0.589137
4921,3114,Directed,0.250581
4921,3121,Directed,0.222068
4921,3122,Directed,0.46095
4921,3151,Directed,0.378764
4921,3162,Directed,0.214968
4921,3274,Directed,0.223589
4921,3315,Directed,0.30125
4921,3328,Directed,0.266685
4921,3341,Directed,0.273864
4921,3342,Directed,0.216324
4921,3352,Directed,0.306048
4921,3359,Directed,0.235774
4921,4249,Directed,0.269065
4921,4811,Directed,0.748408
4921,8111,Directed,0.224861
4922,4238,Directed,0.204591
4922,4841,Directed,0.299671
4922,4842,Directed,0.262879
4931,3112,Directed,0.255111
4931,3114,Directed,0.275254
4931,3115,Directed,0.26142
4931,3121,Directed,0.210529
4931,3122,Directed,0.45524
4931,3131,Directed,0.248115
4931,3132,Directed,0.216656
4931,3151,Directed,0.293872
4931,3251,Directed,0.330301
4931,3253,Directed,0.263909
4931,3254,Directed,0.23964
4931,3313,Directed,0.206239
4931,3315,Directed,0.244387
4931,3328,Directed,0.201389
4931,3333,Directed,0.211417
4931,3352,Directed,0.393092
4931,4247,Directed,0.302012
4931,5417,Directed,0.205831
5111,3131,Directed,0.236798
5111,5191,Directed,0.425995
5121,2121,Directed,0.286652
5121,2131,Directed,0.215232
5121,2389,Directed,0.323216
5121,3112,Directed,0.233406
5121,3114,Directed,0.275855
5121,3117,Directed,0.365079
5121,3119,Directed,0.209047
5121,3122,Directed,0.268169
5121,3131,Directed,0.282892
5121,3151,Directed,0.362073
5121,3253,Directed,0.252929
5121,3254,Directed,0.286652
5121,3256,Directed,0.268169
5121,3274,Directed,0.331838
5121,3315,Directed,0.284559
5121,3335,Directed,0.223965
5121,3336,Directed,0.220441
5121,3346,Directed,0.384866
5121,3352,Directed,0.34735
5121,3362,Directed,0.233406
5121,3364,Directed,0.268169
5121,4235,Directed,0.247385
5121,4241,Directed,0.26099
5121,4245,Directed,0.34735
5121,4249,Directed,0.553404
5121,4421,Directed,0.210177
5121,4512,Directed,0.22866
5121,4855,Directed,0.287352
5121,4921,Directed,0.235639
5121,4922,Directed,0.342802
